,EmpNumber,Gender_Female,Gender_Male,EducationBackground_Human Resources,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Data Science,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Business Analyst,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Non-Travel,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_No,OverTime_Yes,Attrition_No,Attrition_Yes,Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,NumCompaniesWorked,TotalWorkExperienceInYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager
606,E1002080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40,2,2,3,99,3,1,1,17,4,2,4,3,4,7,5,0,2
607,E1002082,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,35,2,2,2,90,3,2,4,14,3,3,7,7,2,15,6,1,7
608,E1002083,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,38,2,3,1,100,3,1,2,13,4,3,11,10,5,13,3,3,8
609,E1002085,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,34,9,4,4,93,3,2,1,17,3,2,7,1,4,11,3,0,7
610,E1002090,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,39,20,3,3,83,3,2,4,18,4,3,2,1,2,7,6,2,2
611,E1002091,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,43,9,3,1,52,3,1,3,13,3,2,3,2,4,7,2,1,2
612,E1002092,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,41,5,3,2,85,4,2,2,12,1,1,3,2,3,11,3,1,2
613,E1002093,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,41,4,1,3,81,3,3,3,13,4,4,22,14,0,23,3,13,5
614,E1002101,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,34,8,2,2,92,4,2,3,21,3,3,10,8,1,10,5,4,8
615,E1002102,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,58,2,3,2,52,3,4,2,22,4,2,16,9,4,37,0,14,14
616,E1002104,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,23,4,2,91,1,1,3,16,2,4,5,4,0,6,2,0,3
617,E1002105,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,47,4,3,3,92,2,3,2,12,3,3,22,11,8,28,4,14,10
618,E1002107,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40,12,3,2,47,3,2,1,12,2,3,7,4,2,15,3,7,7
619,E1002108,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,54,7,4,4,68,3,2,4,15,2,2,7,1,4,14,2,1,7
620,E1002111,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,31,7,4,1,68,3,3,1,14,4,3,3,2,2,9,3,2,2
621,E1002113,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,38,2,4,2,77,1,2,4,20,1,2,4,2,2,20,4,0,3
622,E1002114,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,26,10,3,3,46,3,2,4,13,1,3,5,3,1,5,4,1,2
623,E1002115,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,58,15,4,1,87,3,4,3,14,2,3,2,2,2,23,3,2,2
624,E1002117,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,18,14,3,2,33,3,1,3,16,3,1,0,0,1,0,4,0,0
625,E1002120,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,31,18,5,4,89,4,1,1,17,3,3,1,0,0,2,4,0,0
626,E1002123,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,45,2,4,3,67,3,2,3,22,2,4,8,7,4,10,3,5,7
627,E1002125,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,36,2,4,4,73,3,2,2,22,4,3,1,0,4,15,2,0,0
628,E1002127,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,43,2,4,1,92,3,2,4,20,3,3,7,7,1,7,5,7,7
629,E1002128,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,27,5,2,4,53,3,1,4,14,3,2,5,4,0,6,3,0,2
630,E1002130,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,29,20,1,4,40,3,1,4,13,2,4,11,8,1,11,3,3,10
631,E1002131,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,32,10,4,4,79,3,2,4,13,3,4,0,0,8,4,2,0,0
632,E1002132,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,42,10,4,3,38,3,1,3,22,2,2,6,3,3,10,1,3,3
633,E1002134,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,47,9,4,2,64,3,1,3,12,3,3,2,2,4,7,2,2,0
634,E1002135,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,46,2,2,4,82,3,3,4,14,3,2,9,8,3,12,4,4,7
635,E1002136,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,28,1,2,3,43,3,1,4,15,2,3,3,2,1,3,2,2,2
636,E1002137,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,29,29,1,4,93,1,2,3,17,4,3,7,0,8,11,3,1,6
637,E1002138,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,42,8,3,4,81,3,1,3,13,4,3,0,0,4,8,3,0,0
638,E1002140,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,32,2,4,3,82,2,2,2,12,3,2,2,2,7,7,3,2,2
639,E1002141,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,46,3,3,1,45,4,4,1,12,4,3,19,17,2,25,5,2,8
640,E1002142,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,27,23,1,2,36,2,2,3,21,4,3,9,8,1,9,5,5,8
641,E1002143,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,29,6,1,4,87,2,1,2,11,4,3,1,0,1,1,3,0,0
642,E1002145,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,48,10,3,4,91,2,5,2,12,4,3,22,10,4,29,3,12,9
643,E1002146,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,29,24,2,4,73,2,1,4,24,2,2,1,0,1,1,3,1,0
644,E1002151,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,55,2,4,2,98,2,1,4,20,2,4,5,2,8,19,2,0,4
645,E1002153,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,28,3,3,2,78,3,1,2,19,4,3,1,0,1,1,3,0,0
646,E1002154,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,30,9,3,2,89,3,1,4,13,3,2,1,0,1,1,3,0,0
647,E1002156,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,22,7,1,4,75,3,1,2,23,1,3,1,0,1,1,2,0,0
648,E1002158,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,36,10,4,2,63,2,2,3,13,1,3,10,9,1,10,4,1,7
649,E1002160,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,34,4,3,3,64,3,3,4,13,4,3,5,3,2,9,3,1,0
650,E1002161,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,29,7,3,4,59,3,1,1,14,2,3,3,2,3,11,2,1,2
651,E1002163,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,37,7,4,4,78,3,2,1,22,3,3,5,3,5,16,2,0,4
652,E1002164,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,35,16,2,4,44,2,2,2,11,4,3,3,2,0,4,2,0,2
653,E1002166,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,45,25,2,2,93,2,2,4,13,4,2,9,8,0,10,2,3,8
654,E1002168,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,36,2,1,2,94,2,2,4,21,4,2,10,1,1,10,2,0,8
655,E1002170,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40,1,4,1,98,3,4,1,11,1,3,19,7,2,22,3,11,16
656,E1002171,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,26,1,2,2,90,2,1,3,13,3,2,1,0,1,1,3,1,0
657,E1002176,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,27,2,2,1,89,4,2,3,14,2,2,8,7,0,9,5,0,7
658,E1002178,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,48,22,3,4,58,3,4,4,11,2,3,22,17,3,24,3,4,7
659,E1002181,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,44,1,4,2,78,4,2,1,15,4,3,2,0,2,10,5,2,2
660,E1002183,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,34,16,4,4,85,1,1,1,23,2,3,5,2,1,5,2,3,0
661,E1002185,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,56,24,2,1,97,3,1,4,16,4,3,4,2,1,5,3,1,0
662,E1002186,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,36,17,2,3,33,2,2,2,16,3,1,4,2,2,12,1,1,3
663,E1002187,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,41,8,3,3,54,3,2,2,21,3,3,5,4,5,14,3,1,4
664,E1002189,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,42,6,3,3,83,3,3,1,13,2,4,13,7,9,18,3,5,7
665,E1002190,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,31,10,2,3,86,3,2,4,11,4,3,5,2,2,8,2,1,4
666,E1002193,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,34,3,1,4,75,2,2,4,12,3,2,4,2,3,9,3,0,1
667,E1002194,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,31,4,3,1,62,4,1,3,12,2,2,2,2,8,4,0,2,2
668,E1002196,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,26,6,3,3,61,4,1,4,18,1,3,7,7,0,8,3,7,7
669,E1002200,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,45,1,4,2,44,3,2,3,12,3,3,4,2,4,12,3,0,3
670,E1002202,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,33,10,4,2,43,3,2,3,14,2,2,10,4,1,10,2,0,9
671,E1002205,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,28,1,2,3,42,2,2,4,12,3,3,7,7,1,7,2,0,7
672,E1002207,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,39,21,4,1,32,1,2,3,19,3,3,3,2,6,10,1,1,2
673,E1002209,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,27,2,4,2,41,3,1,2,11,3,2,5,3,1,6,3,1,2
674,E1002210,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,34,22,4,3,86,2,2,4,15,2,3,15,10,1,16,3,6,11
675,E1002212,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,47,14,4,3,64,3,2,2,18,3,4,8,7,8,16,4,1,7
676,E1002213,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,56,11,5,4,89,2,2,1,16,3,3,0,0,4,6,3,0,0
677,E1002215,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,38,8,3,4,58,2,2,2,16,3,3,20,11,1,20,3,0,7
678,E1002216,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,58,21,3,4,72,3,4,4,13,3,2,1,0,4,29,2,0,0
679,E1002217,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,32,5,2,1,47,4,1,3,14,1,3,4,1,3,8,2,0,3
680,E1002218,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,38,9,2,2,71,3,1,4,19,4,4,5,2,2,10,0,0,3
681,E1002219,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,49,2,1,2,42,3,5,4,15,4,3,5,4,3,28,3,4,3
682,E1002221,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,42,12,4,2,77,3,2,4,12,3,3,0,0,3,14,4,0,0
683,E1002222,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,27,22,3,1,58,2,1,2,12,1,3,1,0,1,1,2,0,0
684,E1002223,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,35,18,4,2,71,3,2,1,16,4,1,5,3,0,6,2,0,4
685,E1002225,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,28,16,3,3,49,3,1,3,14,3,2,5,3,1,5,3,1,4
686,E1002226,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,31,3,2,3,48,3,1,1,13,4,4,4,2,1,4,3,2,3
687,E1002227,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,36,9,4,1,66,4,1,2,22,2,3,5,4,1,5,3,0,2
688,E1002228,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,34,1,3,1,32,3,3,4,21,1,2,14,8,1,14,3,2,1
689,E1002229,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,34,13,4,4,39,3,3,3,18,3,2,8,7,1,9,2,1,1
690,E1002230,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,26,1,3,3,95,3,1,1,13,4,2,7,7,0,8,6,7,6
691,E1002233,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,32,15,4,3,34,3,2,4,18,2,3,5,1,5,9,6,1,2
692,E1002238,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,28,17,3,3,32,2,1,4,12,1,2,4,1,5,6,2,0,3
693,E1002239,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,38,1,3,1,59,2,1,1,14,1,2,1,0,4,20,3,0,0
694,E1002240,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,35,7,4,3,55,3,2,4,11,4,3,10,8,1,10,2,0,9
695,E1002243,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,27,9,3,4,44,3,2,4,14,1,3,7,7,1,7,5,0,7
696,E1002244,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,5,4,4,56,2,2,4,24,2,3,1,0,8,8,1,0,0
697,E1002245,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,31,26,4,1,63,3,2,4,11,3,3,10,7,1,10,4,0,8
698,E1002246,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,53,24,4,1,66,3,3,1,13,2,2,2,2,6,15,2,2,2
699,E1002247,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,54,9,2,1,67,3,2,3,11,3,2,4,3,3,9,6,2,3
700,E1002248,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,33,7,2,4,36,3,2,3,20,3,3,9,7,1,9,2,2,8
701,E1002249,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,43,11,3,1,30,3,3,3,17,2,3,10,9,1,10,1,0,9
702,E1002250,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,38,1,4,4,88,3,1,2,11,2,3,6,2,0,7,2,1,2
703,E1002251,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,55,26,4,3,71,4,5,2,18,1,3,10,9,4,35,0,1,4
704,E1002252,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,31,2,1,4,59,1,1,4,11,3,3,1,0,1,1,4,0,0
705,E1002253,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,39,15,4,2,77,3,4,1,12,1,3,20,8,0,21,3,11,10
706,E1002254,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,42,23,2,4,37,2,2,3,12,4,3,20,9,1,20,2,3,7
707,E1002257,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,31,10,3,3,40,3,3,3,20,3,4,11,7,4,13,2,4,8
